processo,conjunto,codigo,descricao,materia_prima,comprimento,largura,quantidade,etapa_seguinte,carreta,qt_conjunto,codigo_pintura,descricao_pintura,conjunto_desc
5ª RODA,029989,030051,SUP. FEIXE DE MOLAS/PORTA IÇAMENTO - 5ª RODA ER4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",232,293,2,S Estamparia,F6 CS RS/RS A45 MT M22,1.0,,,5º Roda F4/6
5ª RODA,029989,030051,SUP. FEIXE DE MOLAS/PORTA IÇAMENTO - 5ª RODA ER4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",232,293,2,S Estamparia,F6 CS RS/RS A45 MT P750(I) CB M22,1.0,,,5º Roda F4/6
5ª RODA,029989,030051,SUP. FEIXE DE MOLAS/PORTA IÇAMENTO - 5ª RODA ER4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",232,293,2,S Estamparia,F6 CS RS/RS A45 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,030051,SUP. FEIXE DE MOLAS/PORTA IÇAMENTO - 5ª RODA ER4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",232,293,2,S Estamparia,F6 CS RS/RS A60 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,030051,SUP. FEIXE DE MOLAS/PORTA IÇAMENTO - 5ª RODA ER4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",232,293,2,S Estamparia,F6 CS RS/RS A90 M23,1.0,,,5º Roda F4/6
5ª RODA,029989,030051,SUP. FEIXE DE MOLAS/PORTA IÇAMENTO - 5ª RODA ER4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",232,293,2,S Estamparia,F6 CS RS/RS A90 MT P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,030051,SUP. FEIXE DE MOLAS/PORTA IÇAMENTO - 5ª RODA ER4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",232,293,2,S Estamparia,F6 CS RS/RS A90 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,030051,SUP. FEIXE DE MOLAS/PORTA IÇAMENTO - 5ª RODA ER4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",232,293,2,S Estamparia,F6 SS RS/RS A90 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,030051,SUP. FEIXE DE MOLAS/PORTA IÇAMENTO - 5ª RODA ER4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",232,293,2,S Estamparia,FTC4300 CS RS/RS BB M22,1.0,,,5º Roda F4/6
5ª RODA,029989,030051,SUP. FEIXE DE MOLAS/PORTA IÇAMENTO - 5ª RODA ER4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",232,293,2,S Estamparia,FTC4300 CS RS/RS BB P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,030051,SUP. FEIXE DE MOLAS/PORTA IÇAMENTO - 5ª RODA ER4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",232,293,2,S Estamparia,FTC4300 CS RS/RS M22,1.0,,,5º Roda F4/6
5ª RODA,029989,030051,SUP. FEIXE DE MOLAS/PORTA IÇAMENTO - 5ª RODA ER4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",232,293,2,S Estamparia,FTC4300 CS RS/RS P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,030051,SUP. FEIXE DE MOLAS/PORTA IÇAMENTO - 5ª RODA ER4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",232,293,2,S Estamparia,FTC4300 CS RS/RS PL SPG P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,030051,SUP. FEIXE DE MOLAS/PORTA IÇAMENTO - 5ª RODA ER4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",232,293,2,S Estamparia,FTC6500 CS RS/RS BB P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,030051,SUP. FEIXE DE MOLAS/PORTA IÇAMENTO - 5ª RODA ER4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",232,293,2,S Estamparia,FTC6500 CS RS/RS M22,1.0,,,5º Roda F4/6
5ª RODA,029989,030051,SUP. FEIXE DE MOLAS/PORTA IÇAMENTO - 5ª RODA ER4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",232,293,2,S Estamparia,FTC6500 CS RS/RS P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,030051,SUP. FEIXE DE MOLAS/PORTA IÇAMENTO - 5ª RODA ER4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",232,293,2,S Estamparia,FTC6500 CS RS/RS PL M22,1.0,,,5º Roda F4/6
5ª RODA,029989,030051,SUP. FEIXE DE MOLAS/PORTA IÇAMENTO - 5ª RODA ER4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",232,293,2,S Estamparia,FTC6500 CS RS/RS PL P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,029989,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,CHASSI F6 CS M17,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,F4 CS RS/RS A45 M23,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,F4 CS RS/RS A45 MT M22,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,F4 CS RS/RS A45 MT P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,F4 CS RS/RS A45 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,F4 CS RS/RS A90 M23,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,F4 CS RS/RS A90 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,F4 CS RS/RS MT A45 M21,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,F6 CS RS/RS A45 CB M23,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,F6 CS RS/RS A45 CB P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,F6 CS RS/RS A45 M23,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,F6 CS RS/RS A45 MT CB M22,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,F6 CS RS/RS A45 MT M22,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,F6 CS RS/RS A45 MT P750(I) CB M22,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,F6 CS RS/RS A45 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,F6 CS RS/RS A60 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,F6 CS RS/RS A90 M23,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,F6 CS RS/RS A90 MT P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,F6 CS RS/RS A90 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,F6 SS RS/RS A90 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,FTC4300 CS RS/RS BB M22,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,FTC4300 CS RS/RS BB P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,FTC4300 CS RS/RS M22,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,FTC4300 CS RS/RS P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,FTC4300 CS RS/RS PL SPG P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,FTC6500 CS RS/RS BB P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,FTC6500 CS RS/RS M22,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,FTC6500 CS RS/RS P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,FTC6500 CS RS/RS PL M22,1.0,,,5º Roda F4/6
5ª RODA,029989,467704,ESBARRO LIMITADOR DE GIRO - 5ª RODA (M98)   F4/6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",50,160,1,S Estamparia,FTC6500 CS RS/RS PL P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,029989,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,CHASSI F6 CS M17,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,F4 CS RS/RS A45 M23,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,F4 CS RS/RS A45 MT M22,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,F4 CS RS/RS A45 MT P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,F4 CS RS/RS A45 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,F4 CS RS/RS A90 M23,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,F4 CS RS/RS A90 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,F4 CS RS/RS MT A45 M21,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,F6 CS RS/RS A45 CB M23,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,F6 CS RS/RS A45 CB P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,F6 CS RS/RS A45 M23,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,F6 CS RS/RS A45 MT CB M22,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,F6 CS RS/RS A45 MT M22,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,F6 CS RS/RS A45 MT P750(I) CB M22,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,F6 CS RS/RS A45 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,F6 CS RS/RS A60 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,F6 CS RS/RS A90 M23,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,F6 CS RS/RS A90 MT P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,F6 CS RS/RS A90 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,F6 SS RS/RS A90 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,FTC4300 CS RS/RS BB M22,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,FTC4300 CS RS/RS BB P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,FTC4300 CS RS/RS M22,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,FTC4300 CS RS/RS P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,FTC4300 CS RS/RS PL SPG P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,FTC6500 CS RS/RS BB P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,FTC6500 CS RS/RS M22,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,FTC6500 CS RS/RS P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,FTC6500 CS RS/RS PL M22,1.0,,,5º Roda F4/6
5ª RODA,029989,474046,LONG 5 RODA  - 5 RODA        U4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",863,191,2,S Estamparia,FTC6500 CS RS/RS PL P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,029989,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,CHASSI F6 CS M17,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,F4 CS RS/RS A45 M23,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,F4 CS RS/RS A45 MT M22,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,F4 CS RS/RS A45 MT P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,F4 CS RS/RS A45 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,F4 CS RS/RS A90 M23,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,F4 CS RS/RS A90 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,F4 CS RS/RS MT A45 M21,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,F6 CS RS/RS A45 CB M23,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,F6 CS RS/RS A45 CB P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,F6 CS RS/RS A45 M23,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,F6 CS RS/RS A45 MT CB M22,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,F6 CS RS/RS A45 MT M22,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,F6 CS RS/RS A45 MT P750(I) CB M22,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,F6 CS RS/RS A45 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,F6 CS RS/RS A60 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,F6 CS RS/RS A90 M23,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,F6 CS RS/RS A90 MT P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,F6 CS RS/RS A90 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,F6 SS RS/RS A90 P750(I) M23,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,FTC4300 CS RS/RS BB M22,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,FTC4300 CS RS/RS BB P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,FTC4300 CS RS/RS M22,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,FTC4300 CS RS/RS P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,FTC4300 CS RS/RS PL SPG P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,FTC6500 CS RS/RS BB P750(I) M22,1.0,,,5º Roda F4/6
5ª RODA,029989,029987,TRANSVERSINA  - 5ª RODA - CARRETAS ER6/ER4,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010",671,168,2,S Estamparia,FTC6500 CS RS/RS M22,1.0,,,5º Roda F4/6
